Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-14.92, -74.28, -3884, -14526, 1308 , -1497, 6254, -9177
-14.80, -74.44, -3948, -14892, 1306 , -1562, 6841, -9041
-13.51, -76.08, -3596, -14948, 940 , -1493, 6866, -8860
-12.68, -77.10, -3356, -14910, 690 , -1363, 6806, -8768
-11.65, -78.09, -3076, -14908, 696 , -1216, 6534, -8517
-11.84, -77.61, -3080, -14666, 978 , -1164, 6304, -8236
-12.89, -76.56, -3312, -14440, 1004 , -1252, 6265, -7894
-15.09, -74.40, -3836, -14196, 1040 , -1383, 6071, -7645
-17.26, -72.47, -4398, -14142, 838 , -1351, 5614, -7449
-19.58, -70.22, -5030, -14128, 778 , -1257, 5373, -7294
-21.44, -68.49, -5576, -14194, 558 , -1202, 5173, -7191
-22.14, -67.76, -5858, -14390, 654 , -1160, 4973, -7082
-21.12, -68.65, -5628, -14550, 890 , -1180, 4584, -6985
-19.80, -69.91, -5242, -14540, 954 , -1094, 4035, -6846
-17.37, -72.02, -4592, -14630, 1252 , -892, 3497, -6689
-15.93, -73.25, -4218, -14722, 1394 , -698, 3170, -6480
-16.10, -72.31, -4194, -14410, 1904 , -726, 2924, -6324
-14.76, -73.57, -4020, -15134, 1964 , -970, 2780, -6000
-15.53, -73.03, -3754, -13416, 1660 , -780, 1960, -5350
-19.32, -66.93, -4936, -13730, 3152 , -1164, 3314, -5782
-20.13, -66.00, -5372, -14262, 3406 , -1970, 2757, -5931
-16.88, -71.68, -4902, -16030, 2062 , -2047, 2108, -5702
-15.67, -73.77, -4824, -17156, 1340 , -1569, 1505, -5339
-15.20, -73.30, -4820, -17614, 2200 , -1074, 919, -5228
-13.17, -73.98, -4162, -17558, 2868 , -909, 346, -5075
-11.26, -74.98, -3500, -17314, 3074 , -873, 30, -4876
-10.53, -75.70, -3208, -17020, 2938 , -799, -50, -4683
-9.94, -74.30, -3026, -16874, 3666 , -773, 91, -4537
-12.05, -72.53, -3682, -16828, 3822 , -1040, 611, -4739
-14.48, -71.10, -4478, -16946, 3706 , -1480, 1248, -5056
-16.29, -70.31, -5096, -17106, 3416 , -1696, 1883, -5316
-17.08, -69.95, -5464, -17482, 3318 , -1799, 2372, -5436
-17.93, -70.15, -5824, -17802, 2748 , -1927, 2980, -5486
-18.23, -70.00, -6108, -18356, 2742 , -2086, 2820, -5487
-16.82, -71.81, -5878, -19306, 2420 , -2200, 1939, -5403
-13.47, -75.62, -4860, -20210, 1834 , -2301, 949, -5133
-8.78, -80.10, -3326, -21466, 1756 , -2511, -15, -4622
-4.75, -83.56, -1848, -22200, 1714 , -2721, -1210, -3932
-1.24, -86.77, -490, -22660, 1198 , -2791, -2044, -2921
-0.28, -87.30, -110, -22430, 1068 , -2629, -2498, -2040
-0.76, -86.14, -290, -21814, 1460 , -2318, -2745, -1249
-2.92, -85.00, -1086, -21254, 1528 , -1797, -3001, -486
-3.80, -85.33, -1378, -20752, 1012 , -1074, -3266, 114
-2.20, -87.50, -784, -20450, 460 , -174, -3436, 740
1.85, -87.72, 656, -20274, 496 , 722, -3543, 1502
5.05, -84.57, 1778, -20108, 746 , 1731, -3654, 2446
6.89, -82.90, 2396, -19834, 654 , 2674, -3635, 3282
7.54, -81.65, 2606, -19660, 1270 , 3756, -3319, 4115
7.07, -80.95, 2440, -19580, 1964 , 4860, -2786, 5156
5.87, -80.79, 2006, -19366, 2432 , 5686, -2043, 6054
4.91, -78.71, 1662, -19064, 3438 , 6240, -880, 6926
4.08, -76.11, 1368, -18694, 4428 , 6392, 293, 7852
4.45, -74.56, 1466, -18210, 4824 , 6153, 1540, 8656
5.11, -76.10, 1646, -17942, 4138 , 5840, 2814, 9530
5.20, -76.92, 1642, -17660, 3774 , 5631, 3178, 10692
5.39, -76.23, 1654, -17094, 3862 , 5499, 2920, 11822
5.26, -78.17, 1556, -16614, 3126 , 5462, 2747, 12877
2.75, -85.85, 804, -16692, 922 , 5917, 3108, 13938
0.83, -87.28, 230, -15890, -732 , 6688, 3769, 14839
-1.11, -84.46, -286, -14728, -1410 , 7594, 3846, 16065
-8.71, -80.88, -2198, -14334, -716 , 8620, 2709, 17553
-17.46, -72.56, -4624, -14710, 250 , 9441, 203, 18474
-23.47, -66.12, -6716, -15422, 1292 , 10032, -1693, 18876
-27.46, -61.54, -8606, -16412, 2294 , 10445, -3189, 18604
-24.93, -63.68, -8120, -17268, 2694 , 10664, -4940, 18346
-20.76, -67.29, -6896, -17948, 3014 , 10736, -5970, 18081
-14.40, -72.04, -4724, -18076, 3486 , 10596, -7222, 18022
-10.05, -75.12, -3260, -18058, 3540 , 10296, -8263, 18111
-7.18, -75.25, -2334, -18062, 4158 , 10046, -8540, 18080
-5.54, -74.60, -1786, -17838, 4590 , 9597, -8273, 17916
-3.57, -76.26, -1134, -17710, 4194 , 9307, -7545, 17644
-1.03, -75.67, -324, -17482, 4468 , 9227, -6983, 17546
2.04, -73.80, 640, -17236, 4980 , 9218, -6545, 17630
4.76, -72.17, 1478, -16962, 5264 , 9211, -6236, 17912
5.91, -71.58, 1792, -16508, 5210 , 9351, -5999, 18226
4.52, -71.38, 1334, -16058, 5254 , 9529, -5815, 18513
1.47, -70.61, 418, -15382, 5408 , 9699, -5538, 18602
-3.17, -69.62, -868, -14700, 5402 , 9695, -5156, 18493
-9.65, -66.68, -2578, -14132, 5530 , 9483, -4711, 18180
-15.16, -63.31, -3940, -13466, 5518 , 8841, -4311, 17839
-20.23, -60.85, -5140, -12982, 5114 , 8285, -4316, 17550
-24.91, -58.09, -6282, -12664, 4782 , 7651, -4507, 17279
-27.67, -57.17, -7074, -12804, 4282 , 7260, -4848, 17064
-29.52, -56.38, -7768, -13128, 4002 , 7108, -5501, 16817
-28.79, -55.88, -7830, -13460, 4696 , 7111, -6626, 16648
-27.36, -55.05, -7662, -13668, 5722 , 7103, -7566, 16553
-26.20, -54.75, -7340, -13578, 6194 , 7013, -8047, 16562
-25.42, -54.18, -7106, -13426, 6604 , 6847, -7926, 16615
-25.43, -53.51, -6968, -13048, 6690 , 6598, -7560, 16588
-25.84, -52.65, -6930, -12640, 6722 , 6366, -7107, 16480
-25.93, -52.63, -6676, -12134, 6438 , 6150, -6754, 16168
-25.79, -52.38, -6420, -11688, 6332 , 6054, -6424, 15857
-24.94, -51.91, -5994, -11188, 6414 , 5991, -6288, 15418
-23.98, -51.76, -5538, -10704, 6372 , 5973, -6130, 15041
-23.67, -51.57, -5286, -10318, 6260 , 5950, -6171, 14641
-23.15, -51.38, -5022, -9982, 6202 , 5901, -6334, 14296
-23.78, -50.02, -5088, -9670, 6322 , 5879, -6541, 13910
-25.50, -48.96, -5410, -9478, 6240 , 5725, -6635, 13430
-26.46, -48.62, -5536, -9324, 6080 , 5643, -6320, 12978
