Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-14.30, -71.93, -4312, -16596, -3294 , -386, 2912, 838
-14.47, -71.60, -4392, -16680, -3410 , -429, 2548, 773
-14.23, -71.43, -4344, -16758, -3600 , -464, 1987, 688
-13.61, -71.95, -4136, -16712, -3560 , -444, 1465, 586
-12.71, -72.67, -3814, -16558, -3502 , -403, 1042, 516
-12.09, -73.82, -3574, -16388, -3156 , -353, 594, 428
-10.70, -75.54, -3118, -16268, -2826 , -328, 291, 361
-9.50, -77.03, -2736, -16168, -2542 , -358, 32, 315
-7.95, -79.10, -2264, -16080, -2128 , -472, -266, 277
-7.07, -79.99, -2014, -16130, -2030 , -586, -620, 260
-5.86, -81.60, -1660, -16102, -1720 , -754, -901, 281
-4.51, -82.16, -1280, -16122, -1828 , -872, -1146, 317
-3.40, -81.96, -968, -16148, -2078 , -936, -1302, 330
-2.14, -81.94, -614, -16308, -2240 , -894, -1444, 265
-0.77, -82.57, -222, -16306, -2126 , -791, -1553, 210
0.10, -83.39, 28, -16368, -1910 , -648, -1659, 117
0.71, -83.23, 202, -16230, -1928 , -498, -1645, 24
0.67, -83.06, 190, -16154, -1968 , -341, -1596, -83
0.56, -82.80, 158, -16114, -2042 , -133, -1544, -171
-0.01, -83.25, -4, -16114, -1918 , 9, -1539, -232
-1.12, -82.60, -318, -16120, -2082 , 34, -1541, -262
-2.21, -81.73, -626, -16076, -2264 , 7, -1569, -297
-3.16, -79.92, -906, -16184, -2742 , -40, -1549, -330
-3.88, -79.40, -1130, -16426, -2872 , -103, -1513, -345
-4.56, -78.74, -1336, -16496, -3014 , -246, -1559, -349
-4.79, -78.77, -1414, -16602, -2992 , -412, -1623, -348
-4.95, -78.15, -1472, -16692, -3190 , -600, -1701, -346
-4.38, -78.11, -1300, -16670, -3274 , -659, -1809, -350
-3.86, -78.61, -1150, -16746, -3184 , -695, -1907, -360
-3.71, -79.25, -1090, -16574, -2966 , -674, -1985, -334
-3.35, -80.02, -976, -16444, -2736 , -678, -2035, -329
-2.58, -80.24, -746, -16356, -2724 , -671, -2073, -367
-1.71, -80.04, -496, -16378, -2844 , -683, -2079, -434
-1.15, -80.10, -336, -16498, -2872 , -700, -2127, -519
-0.14, -80.18, -42, -16544, -2876 , -675, -2218, -625
0.18, -79.82, 52, -16510, -2976 , -607, -2340, -688
0.44, -79.66, 130, -16510, -3022 , -493, -2380, -732
0.75, -79.78, 218, -16468, -2974 , -392, -2306, -720
0.69, -79.47, 202, -16484, -3070 , -327, -2188, -712
1.14, -79.00, 332, -16424, -3186 , -248, -2037, -693
1.42, -78.71, 414, -16364, -3252 , -200, -1874, -652
1.56, -78.74, 454, -16316, -3228 , -175, -1737, -625
1.97, -78.58, 568, -16236, -3242 , -163, -1550, -595
2.17, -78.67, 628, -16264, -3210 , -186, -1327, -574
2.52, -79.12, 722, -16152, -3030 , -257, -1119, -542
2.70, -79.36, 772, -16114, -2938 , -307, -950, -513
2.43, -79.85, 702, -16278, -2842 , -381, -824, -518
2.22, -80.44, 640, -16318, -2686 , -423, -714, -499
1.59, -80.51, 462, -16382, -2710 , -384, -520, -457
1.17, -81.28, 338, -16388, -2504 , -364, -388, -423
0.94, -81.43, 272, -16414, -2472 , -325, -267, -404
0.59, -80.92, 170, -16348, -2618 , -276, -206, -386
0.04, -80.35, 12, -16360, -2794 , -215, -156, -374
0.47, -80.25, 136, -16386, -2824 , -123, -151, -379
0.39, -80.90, 114, -16466, -2646 , -51, -150, -382
0.41, -81.58, 120, -16566, -2460 , -53, -190, -427
0.74, -81.88, 216, -16594, -2370 , -79, -207, -474
0.85, -81.80, 250, -16770, -2416 , -94, -215, -499
0.85, -82.04, 252, -16854, -2356 , -135, -299, -508
0.86, -81.99, 256, -16820, -2366 , -125, -384, -486
0.57, -81.98, 168, -16668, -2356 , -85, -350, -438
0.49, -81.75, 142, -16576, -2412 , -54, -203, -359
0.46, -82.07, 136, -16606, -2320 , -30, -53, -290
0.22, -82.13, 64, -16556, -2300 , -37, 63, -199
0.21, -81.88, 60, -16536, -2370 , 6, 157, -159
0.58, -82.16, 168, -16524, -2282 , 54, 250, -139
0.55, -82.77, 158, -16478, -2096 , 60, 320, -140
0.55, -83.23, 158, -16364, -1948 , 68, 380, -137
0.55, -83.95, 158, -16396, -1744 , 15, 375, -159
-0.15, -84.33, -44, -16352, -1634 , -18, 355, -178
-0.30, -84.27, -86, -16380, -1654 , -83, 308, -212
-0.46, -83.46, -132, -16378, -1886 , -127, 271, -256
-1.01, -83.39, -290, -16426, -1894 , -109, 189, -254
-0.89, -83.17, -258, -16554, -1978 , -82, 71, -280
-1.20, -82.82, -346, -16458, -2058 , -23, -28, -263
0.67, -86.46, 190, -16266, -1002 , 277, -106, 969
0.74, -86.54, 212, -16294, -974 , 271, -86, 1057
0.80, -86.31, 228, -16330, -1040 , 270, -51, 1116
0.55, -85.89, 158, -16378, -1178 , 331, -22, 1169
0.79, -85.91, 226, -16408, -1164 , 375, 60, 1244
1.03, -85.29, 294, -16304, -1322 , 395, 257, 1309
1.65, -84.01, 470, -16268, -1654 , 406, 472, 1365
2.37, -82.93, 674, -16196, -1906 , 453, 710, 1403
2.51, -82.57, 712, -16124, -1992 , 514, 869, 1464
