Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0.32, -86.28, 96, -16970, -1112 , -8079, -16181, 218
0.44, -87.40, 132, -17084, -778 , -7704, -16184, 208
1.59, -87.10, 478, -17230, -746 , -7288, -16119, 172
1.77, -86.33, 530, -17128, -978 , -6717, -16094, 207
2.72, -84.19, 814, -17094, -1550 , -6025, -15717, 178
3.76, -83.14, 1104, -16734, -1698 , -5232, -14728, 49
4.89, -82.55, 1408, -16394, -1632 , -4623, -13705, -77
5.59, -82.27, 1574, -16024, -1518 , -4168, -12630, -193
5.92, -82.71, 1670, -16054, -1218 , -3928, -11198, -249
5.05, -84.01, 1512, -17098, -988 , -3734, -10212, -191
0.77, -85.24, 248, -18380, -1526 , -3172, -9662, -75
-2.80, -80.76, -920, -18606, -2898 , -1797, -9589, 16
-3.02, -77.24, -988, -18306, -4040 , 82, -8938, 319
-1.16, -77.87, -362, -17506, -3758 , 1890, -7293, 516
2.71, -85.02, 764, -16094, -1192 , 2090, -5352, 390
8.15, -81.22, 2158, -15050, 896 , 934, -3869, -269
13.53, -74.88, 3456, -14264, 1728 , -903, -3346, -1594
16.65, -72.67, 4136, -13786, 1214 , -3199, -3047, -2976
16.84, -73.20, 4104, -13564, 68 , -4808, -2916, -4421
14.57, -75.31, 3684, -14168, 548 , -5898, -3922, -5721
10.42, -78.50, 2998, -16254, 1426 , -6913, -5529, -6359
7.51, -82.33, 2470, -18740, 586 , -7742, -6090, -6501
2.57, -85.77, 954, -21208, -1264 , -8380, -5437, -6229
-2.36, -80.38, -980, -23424, -3866 , -8239, -4479, -6007
-6.95, -73.96, -3062, -24330, -6308 , -7198, -4081, -5750
-11.34, -70.71, -5040, -24204, -6832 , -4969, -4112, -5317
-13.92, -70.68, -5760, -22608, -5466 , -2956, -4666, -4767
-13.86, -73.40, -5060, -20254, -3324 , -1454, -5772, -3990
-11.14, -77.13, -3520, -17768, -2050 , -1128, -7178, -3377
-6.80, -81.41, -1990, -16618, -1550 , -1360, -7876, -2860
-3.49, -83.86, -944, -15432, -1380 , -1772, -7898, -2680
-1.61, -84.91, -414, -14656, -1250 , -2036, -7426, -2750
1.47, -87.24, 364, -14138, -590 , -2288, -6955, -2829
1.96, -87.97, 472, -13782, 166 , -2602, -6617, -2956
1.20, -87.24, 286, -13654, 604 , -2983, -6616, -3098
-1.53, -88.39, -364, -13656, 154 , -3469, -6799, -3280
-3.27, -86.72, -800, -14018, -146 , -4033, -6986, -3412
-4.07, -85.18, -1070, -15026, -700 , -4470, -7061, -3400
