Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-39.79, -46.21, -10922, -12320, 4514 , -4631, 7634, -9076
-39.60, -47.41, -10396, -12008, 3736 , -5203, 6974, -8947
-37.96, -50.41, -9782, -12256, 2684 , -5516, 6295, -8585
-35.54, -53.90, -9264, -12878, 1600 , -5278, 5488, -8074
-32.88, -56.74, -8932, -13760, 1350 , -4710, 4092, -7674
-30.70, -58.70, -8640, -14460, 1688 , -4157, 2817, -7225
-28.31, -60.65, -8276, -15212, 2210 , -3824, 1756, -6894
-27.45, -61.59, -8258, -15760, 2156 , -3599, 1537, -6646
-27.16, -61.97, -8372, -16194, 2102 , -3446, 1828, -6608
-26.25, -62.74, -8200, -16482, 2248 , -3467, 2188, -6663
-23.94, -64.83, -7448, -16612, 2380 , -3497, 2521, -6795
-21.39, -67.03, -6488, -16384, 2506 , -3639, 3261, -6801
-19.43, -68.78, -5662, -15872, 2458 , -3937, 4083, -6650
-19.76, -68.84, -5470, -15090, 2078 , -4091, 4798, -6432
-22.07, -66.88, -5924, -14506, 1840 , -4188, 5159, -6172
-24.47, -64.45, -6510, -14184, 1936 , -4346, 5241, -5955
-27.42, -61.92, -7378, -14138, 1620 , -4443, 5052, -5748
-28.92, -60.73, -7978, -14394, 1264 , -4258, 4737, -5662
-30.16, -59.42, -8608, -14754, 1458 , -4006, 4531, -5608
-30.55, -58.79, -8994, -15138, 1844 , -3805, 4458, -5617
-30.93, -58.34, -9442, -15638, 2014 , -3686, 4303, -5644
-30.91, -58.45, -9682, -16066, 1946 , -3429, 4143, -5707
-30.20, -59.16, -9518, -16250, 1938 , -3080, 4032, -5722
-29.33, -59.93, -9206, -16266, 2044 , -2742, 3867, -5747
-28.80, -60.40, -9040, -16318, 2108 , -2309, 3643, -5835
-27.70, -61.23, -8580, -16182, 2354 , -1935, 3702, -5919
-26.60, -62.19, -8166, -16132, 2426 , -1647, 3881, -6035
-25.29, -63.66, -7674, -16102, 2196 , -1377, 4058, -6110
-23.82, -65.39, -7150, -16098, 1846 , -1004, 4363, -6215
-22.61, -66.66, -6732, -16078, 1722 , -714, 4808, -6279
-21.84, -67.45, -6446, -16006, 1668 , -497, 5149, -6299
-21.42, -67.97, -6316, -16034, 1534 , -320, 5392, -6222
-21.36, -68.09, -6248, -15920, 1448 , -236, 5622, -6115
-22.04, -67.67, -6402, -15782, 1080 , -117, 5805, -6097
-22.80, -66.92, -6554, -15562, 1084 , -51, 5945, -6153
-23.49, -66.25, -6668, -15318, 1058 , 11, 6150, -6259
-24.55, -65.08, -6946, -15166, 1240 , 64, 6128, -6404
-25.08, -64.53, -7016, -14948, 1274 , 118, 5914, -6525
-24.57, -65.21, -6794, -14834, 970 , 175, 5875, -6544
-23.99, -65.86, -6588, -14788, 814 , 196, 6140, -6490
-21.61, -68.30, -5828, -14704, 634 , 220, 6394, -6247
-20.79, -69.15, -5502, -14490, 530 , 244, 6735, -6030
-21.21, -68.70, -5558, -14314, 602 , 170, 7271, -5930
-21.11, -68.90, -5416, -14032, 292 , 144, 7691, -5857
-22.29, -67.75, -5590, -13644, 36 , 162, 8215, -5851
-22.94, -67.10, -5640, -13334, 102 , 161, 8686, -5831
-24.21, -65.83, -5912, -13154, 132 , 119, 9023, -5774
-25.08, -64.96, -6146, -13140, 112 , 104, 9269, -5732
-26.45, -63.59, -6544, -13160, -50 , 226, 9219, -5600
-26.45, -63.60, -6624, -13324, 102 , 350, 9170, -5396
-26.92, -63.06, -6942, -13672, 452 , 400, 9104, -5216
-28.14, -61.85, -7400, -13836, 434 , 347, 8712, -5190
-28.05, -61.98, -7454, -13998, -254 , 427, 8319, -5214
-26.26, -63.71, -6946, -14078, -526 , 603, 8359, -5177
-24.83, -65.09, -6464, -13966, -640 , 814, 8734, -5015
-24.44, -65.58, -6310, -13888, -232 , 900, 9089, -4874
-25.14, -64.90, -6406, -13660, 128 , 1034, 9153, -4764
-25.31, -64.74, -6418, -13580, 14 , 1225, 9335, -4657
-25.90, -64.15, -6568, -13536, 92 , 1362, 9619, -4549
-27.02, -62.92, -6962, -13648, 600 , 1420, 9698, -4427
-28.63, -61.27, -7516, -13756, 716 , 1367, 9558, -4307
-28.84, -61.12, -7730, -14036, 594 , 1319, 9333, -4192
-29.15, -60.86, -7960, -14278, 372 , 1330, 8976, -4072
-28.89, -61.15, -7980, -14470, 46 , 1465, 8411, -3942
-27.99, -62.02, -7800, -14680, -362 , 1739, 8039, -3791
-27.18, -62.84, -7536, -14682, -346 , 2100, 7901, -3626
-26.69, -63.35, -7364, -14658, 220 , 2418, 7789, -3398
-26.42, -63.60, -7174, -14446, 328 , 2545, 7952, -3200
-27.05, -63.00, -7232, -14174, -44 , 2675, 8101, -2992
-27.66, -62.38, -7392, -14112, 150 , 2841, 7939, -2847
-27.18, -62.74, -7254, -14118, 674 , 2848, 7578, -2624
-26.64, -63.16, -7186, -14302, 950 , 2779, 7329, -2346
-26.70, -63.33, -7266, -14454, 224 , 2790, 7272, -2195
-26.99, -63.05, -7442, -14620, -122 , 2936, 7427, -2077
-27.70, -62.26, -7718, -14696, 582 , 3161, 7113, -2064
-28.09, -61.54, -7640, -14266, 1260 , 3251, 6573, -2157
-27.10, -62.58, -7180, -13992, 1134 , 3191, 6245, -2165
-24.69, -65.21, -6316, -13730, 668 , 3079, 6315, -1724
-24.44, -65.56, -6284, -13830, 354 , 3094, 6453, -1173
-27.39, -62.63, -7412, -14310, -308 , 3222, 6220, -901
-29.73, -60.31, -8364, -14652, -106 , 3458, 5962, -1150
-29.81, -60.13, -8552, -14922, 694 , 3286, 5925, -1584
-28.16, -61.64, -8156, -15212, 1030 , 2859, 5567, -1911
-26.48, -63.51, -7648, -15352, 456 , 2630, 4756, -2000
-24.52, -65.53, -7032, -15428, 32 , 2781, 3893, -1947
-22.70, -67.19, -6512, -15558, 732 , 2957, 3632, -1849
-21.97, -67.74, -6288, -15556, 1070 , 2743, 3571, -1658
-23.03, -66.82, -6656, -15646, 844 , 2443, 3703, -1638
-23.42, -66.39, -6924, -15964, 940 , 2215, 3435, -1700
-22.50, -67.27, -6814, -16426, 1040 , 2204, 3171, -1763
-21.92, -67.84, -6756, -16764, 1064 , 2068, 3498, -1883
-23.12, -66.92, -7230, -16942, 156 , 1910, 3856, -2159
-23.30, -66.65, -7378, -17126, -626 , 2104, 4070, -2616
-22.99, -67.05, -7274, -17154, 220 , 2394, 4276, -3272
-21.78, -67.76, -6930, -17288, 1464 , 2432, 4652, -3853
-21.23, -67.65, -6844, -17482, 2234 , 2048, 4833, -4407
-21.09, -68.24, -6870, -17738, 1764 , 1593, 4788, -4884
-20.89, -68.80, -6952, -18178, 1244 , 1438, 4945, -5027
-21.72, -68.04, -7456, -18692, 1182 , 1508, 4693, -5025
-22.21, -67.65, -7856, -19222, 980 , 1685, 4320, -4953
-22.46, -67.49, -8056, -19488, 728 , 1855, 4319, -4823
-22.29, -67.69, -8092, -19746, 624 , 2089, 4202, -4683
-21.29, -68.73, -7650, -19636, 358 , 2326, 4087, -4500
-18.37, -71.51, -6502, -19568, 854 , 2552, 4078, -4164
-16.40, -73.09, -5676, -19244, 1470 , 2598, 4160, -3798
-15.09, -74.53, -5208, -19280, 1230 , 2577, 4654, -3489
-14.24, -75.49, -4844, -19066, 1008 , 2647, 5083, -2984
-15.79, -73.93, -5424, -19158, 1090 , 2786, 5663, -2701
-18.45, -71.10, -6400, -19136, 1466 , 2895, 5998, -2628
-20.50, -69.03, -7182, -19150, 1578 , 2912, 5984, -2671
-21.56, -68.20, -7492, -18932, 1178 , 2970, 5790, -2778
-20.54, -69.42, -7066, -18860, 620 , 3030, 5821, -2797
-18.77, -71.24, -6384, -18790, 396 , 3081, 6167, -2676
-16.32, -73.59, -5498, -18774, 706 , 2982, 6554, -2391
-14.56, -75.14, -4840, -18620, 1060 , 2802, 6889, -2099
-12.82, -76.70, -4168, -18280, 1194 , 2632, 7306, -1783
-10.43, -78.57, -3334, -18056, 1516 , 2562, 7747, -1441
-9.09, -78.97, -2846, -17692, 1972 , 2487, 8293, -1250
-7.20, -78.89, -2234, -17502, 2630 , 2428, 8613, -1135
