Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-18.49, -68.55, -6424, -18854, 3716 , -4988, 703, -1187
-13.53, -75.30, -5222, -21596, 2234 , -5716, -790, -1198
-11.89, -78.10, -4922, -23390, -498 , -5404, -1601, -941
-13.59, -75.51, -5828, -24026, -2188 , -4512, -1417, -628
-16.02, -73.33, -6628, -23020, -1952 , -3730, -1223, -518
-17.44, -72.48, -6654, -21182, -786 , -3534, -1255, -443
-16.10, -73.85, -5604, -19418, -598 , -3534, -1098, -212
-14.54, -75.39, -4710, -18158, -576 , -3408, -579, 94
-13.45, -76.37, -4308, -18000, -778 , -3205, -235, 467
-14.00, -75.63, -4632, -18560, -1132 , -3002, 67, 936
-16.07, -73.82, -5688, -19738, -768 , -2931, 2, 1381
-18.69, -71.10, -6914, -20416, -1116 , -2894, -744, 1767
-21.54, -67.64, -8102, -20416, -2258 , -2545, -1205, 2083
-24.24, -65.07, -8772, -19382, -2120 , -1923, -1710, 2302
-25.53, -64.44, -8582, -17968, -662 , -1648, -2519, 2315
-24.51, -65.50, -7624, -16726, 378 , -1808, -2994, 2277
-22.96, -66.86, -6834, -16116, 954 , -2089, -3497, 2251
-21.38, -68.55, -6464, -16510, 666 , -2297, -4148, 2253
-21.22, -68.68, -6806, -17518, 780 , -2494, -4310, 2179
-21.22, -68.07, -7288, -18686, 1918 , -2987, -3951, 2083
-22.11, -67.13, -7920, -19396, 2110 , -3644, -3506, 1863
-23.25, -66.46, -8356, -19410, 1390 , -4041, -3429, 1594
-23.53, -66.43, -8252, -18954, 684 , -3982, -3396, 1328
-23.26, -66.66, -7814, -18170, 772 , -3760, -3218, 1067
-22.50, -67.20, -7038, -16956, 1192 , -3605, -3078, 948
-18.70, -70.71, -5484, -16146, 1408 , -3544, -3096, 1173
-17.07, -72.69, -4810, -15646, 872 , -3377, -3211, 1506
-17.47, -72.56, -4890, -15546, 216 , -3010, -3345, 1702
-18.33, -71.55, -5214, -15728, 670 , -2417, -3306, 1592
-18.66, -70.57, -5400, -15918, 1574 , -2093, -2702, 1241
-19.07, -70.22, -5562, -16024, 1552 , -1968, -1930, 774
-19.73, -69.94, -5734, -15962, 1112 , -1915, -1210, 428
-21.59, -68.13, -6106, -15406, 1046 , -1993, -839, 183
-23.71, -65.96, -6562, -14906, 1140 , -2188, -831, -27
-25.25, -63.85, -6772, -14254, 1808 , -2552, -1061, -57
-26.61, -62.04, -6838, -13486, 2152 , -2949, -1710, 66
-27.41, -61.92, -6784, -13002, 1490 , -3304, -2188, 380
-27.97, -61.79, -6752, -12690, 932 , -3505, -2524, 762
-28.21, -61.02, -6850, -12680, 1590 , -3555, -3148, 1159
-28.99, -59.97, -7314, -13068, 1920 , -3655, -3594, 1530
-29.85, -59.84, -7846, -13630, 1144 , -3671, -3636, 1695
-30.68, -59.32, -8408, -14174, 458 , -3433, -3582, 1697
-29.59, -60.38, -8304, -14620, 562 , -3045, -3659, 1544
-27.87, -61.99, -7896, -14918, 876 , -2676, -3789, 1355
-25.07, -64.78, -6978, -14904, 842 , -2266, -3495, 1146
-23.71, -66.20, -6374, -14508, 682 , -1882, -2886, 1042
-22.77, -67.12, -5924, -14104, 678 , -1524, -2156, 1018
-21.85, -67.26, -5554, -13764, 1596 , -1335, -1671, 1080
-21.88, -66.43, -5472, -13462, 2158 , -1439, -1543, 1133
-22.87, -66.23, -5660, -13334, 1598 , -1583, -1754, 1182
-25.40, -64.56, -6330, -13330, 490 , -1580, -2086, 1210
-27.97, -62.07, -7012, -13212, -56 , -1521, -2533, 1188
-29.89, -60.06, -7456, -12968, 594 , -1638, -2968, 1116
-30.49, -59.40, -7436, -12616, 726 , -1846, -3451, 1102
-29.71, -60.31, -7046, -12354, 286 , -1862, -3614, 1241
-27.49, -62.52, -6388, -12280, 296 , -1771, -3289, 1567
-26.36, -63.68, -6170, -12458, 26 , -1549, -2901, 1908
-25.96, -63.92, -6246, -12820, -688 , -1116, -2251, 2200
-25.71, -64.19, -6430, -13348, -680 , -553, -1737, 2427
-25.50, -64.51, -6612, -13864, 326 , -401, -1393, 2491
-25.20, -64.68, -6738, -14308, 762 , -417, -1599, 2463
-24.82, -65.20, -6798, -14706, 326 , -240, -2129, 2259
-24.09, -65.91, -6620, -14810, -406 , 193, -2115, 2046
-23.87, -66.16, -6526, -14752, 142 , 469, -1770, 1813
-23.48, -66.02, -6328, -14512, 1324 , 535, -1864, 1614
-22.31, -67.40, -5790, -14084, 978 , 524, -1881, 1517
