Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-0.97, -73.70, -268, -15150, 4432 , -3298, 16452, -2670
-3.09, -75.81, -820, -14756, 3652 , -3915, 15864, -2539
-4.56, -76.99, -1164, -14280, 3098 , -4226, 15220, -2464
-5.71, -74.81, -1440, -13982, 3522 , -4543, 14887, -2384
-5.16, -72.83, -1336, -14206, 4192 , -5051, 14631, -2313
-6.26, -70.27, -1718, -14834, 5046 , -5730, 14180, -2322
-8.38, -68.32, -2520, -16066, 5880 , -6796, 13053, -2465
-9.20, -70.03, -2968, -17444, 5616 , -7490, 11330, -2631
-7.07, -75.76, -2502, -19724, 4350 , -7462, 10371, -2675
-5.56, -80.14, -2148, -21864, 3156 , -6824, 9921, -2513
-4.62, -82.27, -1918, -23606, 2590 , -5756, 9705, -2045
-4.22, -82.85, -1790, -24138, 2462 , -4711, 9164, -1373
-4.75, -82.05, -1944, -23276, 2626 , -3473, 8058, -361
-5.26, -80.60, -1964, -21156, 2920 , -1843, 6876, 582
-5.40, -79.12, -1736, -18114, 3032 , -666, 6594, 1438
-2.50, -78.07, -700, -15710, 3256 , -101, 7457, 2196
3.32, -75.45, 820, -13722, 3476 , -482, 8539, 2958
7.50, -73.83, 1668, -12272, 3154 , -1294, 8758, 3373
6.07, -78.13, 1280, -11844, 2146 , -2060, 8011, 3220
2.00, -86.37, 418, -11944, 642 , -2460, 6821, 2363
-0.27, -87.22, -60, -12724, -624 , -2517, 6076, 1291
-0.08, -85.42, -20, -14206, -1148 , -2545, 5802, 304
1.42, -87.25, 390, -15734, -662 , -2803, 5906, -367
3.56, -86.25, 1054, -16944, -390 , -3262, 6281, -663
4.34, -85.38, 1338, -17646, -534 , -3822, 6842, -667
4.31, -84.83, 1356, -17994, -926 , -3918, 7597, -663
4.27, -82.87, 1360, -18116, -1830 , -3489, 8510, -751
5.20, -82.01, 1660, -18158, -1952 , -2610, 8977, -799
5.28, -82.50, 1674, -18044, -1704 , -1400, 9284, -734
4.03, -84.41, 1262, -17874, -1230 , -439, 10195, -529
1.49, -86.27, 456, -17494, -1060 , 387, 11355, -205
-1.07, -87.19, -320, -17102, -790 , 1009, 12386, 179
-3.30, -86.69, -974, -16902, -172 , 1191, 12860, 585
