Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-0.55, -72.83, -192, -18968, 5872 , 8138, -12667, 5115
-1.46, -71.26, -522, -19454, 6592 , 7928, -12624, 5186
-1.92, -71.39, -700, -19772, 6636 , 7866, -12562, 5324
-2.19, -71.15, -794, -19698, 6690 , 8024, -12626, 5593
-2.78, -71.03, -1006, -19602, 6676 , 8304, -12760, 6051
-2.52, -72.18, -888, -19230, 6130 , 8849, -12942, 6578
-1.88, -76.62, -634, -18818, 4444 , 9569, -13089, 7288
-1.10, -81.39, -352, -18200, 2746 , 10628, -13495, 8124
-1.53, -84.93, -470, -17494, 1494 , 11497, -14681, 8701
-1.82, -87.26, -538, -16962, 626 , 12052, -15868, 9159
-2.55, -85.79, -726, -16288, 970 , 12088, -16818, 9376
-3.99, -82.04, -1108, -15790, 1924 , 11572, -17672, 9414
-6.73, -77.21, -1842, -15330, 2964 , 10374, -18405, 9208
-8.97, -72.82, -2416, -14808, 3902 , 9062, -19103, 8851
-10.48, -68.46, -2804, -14344, 4930 , 7381, -19389, 8256
-10.21, -64.32, -2728, -13870, 6096 , 5823, -19553, 7699
-8.94, -62.14, -2396, -13634, 6806 , 4028, -19693, 7180
-7.63, -63.33, -2020, -13590, 6530 , 2672, -19768, 6877
-6.11, -66.81, -1600, -13812, 5706 , 1640, -19775, 6736
-5.02, -71.27, -1320, -14282, 4670 , 879, -19777, 6809
-3.82, -75.99, -1022, -14884, 3580 , 555, -19858, 7021
-1.84, -79.09, -502, -15348, 2926 , 414, -20058, 7445
-1.88, -78.81, -524, -15716, 3076 , 166, -20355, 7892
-2.83, -79.06, -794, -15816, 2964 , -256, -20511, 8287
-4.73, -79.51, -1326, -15820, 2626 , -784, -20442, 8579
-7.07, -77.89, -1934, -15376, 2688 , -1563, -20414, 8705
-9.35, -75.84, -2490, -14864, 2818 , -2377, -20342, 8734
-11.34, -74.49, -2934, -14384, 2720 , -3434, -20283, 8658
-11.05, -74.50, -2800, -14080, 2734 , -4315, -20364, 8563
-10.55, -74.37, -2634, -13860, 2860 , -5295, -20494, 8354
-9.83, -74.91, -2428, -13734, 2810 , -6037, -20520, 8025
-7.19, -76.32, -1790, -13896, 2882 , -6737, -20408, 7411
-4.57, -77.61, -1152, -14112, 2888 , -7477, -20183, 6745
