Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-0.48, -89.24, -136, -16374, 186 , 159, 308, 256
-0.73, -89.02, -210, -16464, 208 , 218, 312, 298
-0.94, -88.92, -268, -16406, 178 , 284, 381, 359
-1.63, -88.11, -468, -16422, 300 , 335, 393, 389
-1.51, -88.15, -434, -16506, 330 , 364, 394, 444
-0.98, -88.83, -284, -16538, 204 , 386, 386, 536
-0.24, -89.74, -70, -16560, 56 , 447, 435, 613
-0.46, -89.59, -132, -16550, 2 , 508, 497, 665
-1.11, -88.77, -320, -16528, 180 , 536, 503, 696
-1.26, -88.31, -364, -16558, 344 , 498, 363, 720
-1.13, -88.41, -326, -16546, 340 , 454, 210, 744
-0.83, -88.10, -240, -16512, 508 , 419, 65, 799
-0.91, -87.68, -262, -16540, 632 , 428, 74, 869
-0.40, -86.60, -116, -16618, 994 , 410, 101, 952
0.00, -86.62, 0, -16696, 998 , 368, 183, 1056
0.26, -86.73, 76, -16718, 966 , 326, 301, 1170
0.16, -87.66, 48, -16784, 696 , 319, 424, 1274
0.22, -88.72, 64, -16694, 382 , 391, 544, 1377
-0.93, -88.65, -268, -16510, 300 , 516, 609, 1440
-2.47, -87.18, -706, -16396, 420 , 644, 525, 1449
-3.57, -86.45, -1018, -16318, -124 , 744, 404, 1452
-3.66, -85.37, -1066, -16642, -844 , 876, 433, 1463
-3.33, -85.20, -984, -16896, -1040 , 1021, 430, 1498
-2.82, -86.87, -852, -17272, -436 , 1032, 165, 1594
-2.44, -87.45, -742, -17416, -268 , 877, -73, 1657
-1.30, -86.45, -394, -17348, -1016 , 691, 66, 1740
0.01, -84.95, 4, -17200, -1532 , 578, 454, 1820
1.89, -83.20, 568, -17130, -1976 , 557, 784, 1941
3.26, -82.14, 974, -16996, -2150 , 626, 832, 2035
4.76, -81.51, 1416, -16880, -2098 , 746, 729, 2060
5.41, -81.29, 1608, -16856, -2038 , 921, 574, 2011
5.58, -81.49, 1656, -16836, -1916 , 1072, 479, 1870
5.36, -81.45, 1604, -16972, -2002 , 1272, 516, 1638
5.61, -81.27, 1704, -17244, -2042 , 1510, 704, 1315
6.23, -80.66, 1938, -17624, -2172 , 1809, 977, 1041
7.05, -79.80, 2236, -17928, -2344 , 2026, 1391, 839
8.03, -78.91, 2562, -18014, -2448 , 2242, 1803, 656
7.89, -79.11, 2498, -17870, -2382 , 2458, 2295, 519
7.47, -79.99, 2316, -17554, -2076 , 2564, 3082, 391
6.37, -81.02, 1938, -17248, -1934 , 2604, 3886, 288
5.87, -82.00, 1764, -17098, -1652 , 2555, 4653, 248
5.15, -83.48, 1548, -17132, -1222 , 2448, 5329, 260
4.16, -84.58, 1258, -17264, -1070 , 2225, 5823, 327
3.18, -82.86, 978, -17514, -1980 , 2120, 6512, 441
3.64, -80.11, 1146, -17800, -2898 , 2257, 7433, 595
4.36, -78.48, 1392, -17950, -3398 , 2535, 8461, 771
6.12, -78.85, 1938, -17852, -2954 , 2810, 9118, 1048
7.23, -79.05, 2260, -17638, -2574 , 3035, 9678, 1274
7.91, -79.79, 2422, -17336, -1992 , 3183, 10519, 1501
7.42, -80.91, 2210, -16906, -1582 , 3401, 11325, 1727
5.64, -83.21, 1644, -16632, -1124 , 3572, 12230, 1844
3.57, -84.69, 1040, -16644, -1162 , 3707, 13164, 1920
2.39, -83.93, 708, -16866, -1662 , 3849, 14301, 1963
1.76, -80.59, 530, -17058, -2790 , 4077, 15729, 2031
1.31, -77.18, 404, -17196, -3906 , 4404, 16840, 2153
0.55, -75.44, 170, -17234, -4484 , 4927, 17697, 2263
0.36, -75.13, 112, -17236, -4586 , 5436, 18421, 2342
-0.07, -75.74, -20, -17074, -4352 , 5965, 18905, 2356
-0.31, -76.54, -94, -16834, -4040 , 6375, 19442, 2310
-0.45, -77.68, -134, -16810, -3682 , 6644, 20125, 2212
-0.81, -78.06, -242, -16776, -3552 , 6809, 20525, 2050
-1.47, -77.74, -442, -16888, -3656 , 6948, 20662, 1837
-2.86, -77.78, -868, -17032, -3598 , 7083, 20619, 1582
-4.74, -76.82, -1462, -17216, -3772 , 7253, 20516, 1202
-6.27, -76.85, -1950, -17398, -3582 , 7317, 20481, 825
-7.57, -78.07, -2348, -17442, -2856 , 7220, 20539, 423
-8.79, -78.85, -2714, -17436, -2130 , 6835, 20543, 85
-9.92, -78.61, -3012, -17154, -1718 , 6407, 20367, -204
-11.93, -77.00, -3588, -16914, -1572 , 6031, 19991, -467
-14.06, -74.65, -4154, -16498, -1836 , 5710, 19506, -698
-16.26, -71.98, -4740, -16104, -2256 , 5496, 18864, -908
-17.50, -70.44, -5102, -15988, -2522 , 5291, 18317, -1116
-17.45, -70.53, -5094, -16018, -2502 , 5119, 17640, -1202
-18.19, -69.90, -5364, -16138, -2500 , 4931, 17124, -1283
-18.78, -69.13, -5638, -16370, -2700 , 4848, 16591, -1376
-18.27, -69.22, -5556, -16570, -2972 , 4771, 16132, -1514
-15.72, -71.85, -4906, -17208, -2806 , 4789, 15693, -1569
-11.30, -76.48, -3572, -17738, -2352 , 4809, 15375, -1472
-7.32, -81.20, -2352, -18248, -1588 , 4885, 15220, -1327
-3.49, -85.97, -1110, -18212, -674 , 4969, 15332, -1092
-1.41, -88.22, -438, -17750, 360 , 5076, 15654, -936
-0.43, -86.19, -128, -16930, 1132 , 5151, 16182, -844
-0.83, -82.79, -234, -16038, 2028 , 5160, 16676, -909
-2.72, -80.37, -734, -15228, 2490 , 5099, 17145, -1121
-5.42, -77.88, -1392, -14406, 2774 , 5041, 17688, -1464
-8.60, -76.17, -2162, -14044, 2712 , 5044, 17980, -2002
-11.64, -73.88, -2922, -13922, 2782 , 5137, 17981, -2536
-14.13, -72.85, -3588, -14044, 2450 , 5340, 17720, -3212
-15.37, -73.04, -3974, -14346, 1854 , 5693, 17426, -3773
-15.94, -73.61, -4170, -14570, 1030 , 6119, 17240, -4305
-16.19, -73.70, -4272, -14714, 598 , 6656, 17359, -4839
-16.16, -73.82, -4296, -14832, 408 , 7018, 17832, -5227
-15.87, -74.12, -4238, -14908, 328 , 7285, 18383, -5621
-15.46, -74.48, -4176, -15096, 464 , 7335, 19164, -5911
-15.71, -74.08, -4282, -15216, 768 , 7192, 19938, -6211
-15.76, -73.74, -4340, -15342, 1136 , 6850, 21028, -6450
-15.52, -73.51, -4308, -15438, 1560 , 6361, 22094, -6700
-15.30, -73.51, -4244, -15422, 1712 , 5695, 23201, -6884
-15.35, -73.07, -4190, -15146, 1948 , 5175, 24399, -6991
-16.06, -72.05, -4258, -14642, 2116 , 4611, 25202, -7031
-17.48, -70.37, -4556, -14288, 2304 , 4250, 25771, -6996
-19.41, -68.49, -4990, -13976, 2354 , 4001, 25969, -6906
-21.19, -67.01, -5416, -13794, 2242 , 3943, 25897, -6855
-23.23, -65.04, -5922, -13616, 2288 , 4015, 25541, -6869
-24.48, -63.78, -6238, -13506, 2340 , 4145, 24844, -6980
-24.32, -63.45, -6262, -13604, 2672 , 4210, 24074, -7164
-22.92, -64.45, -5918, -13714, 2844 , 4198, 23184, -7381
-21.13, -64.92, -5476, -13764, 3408 , 3980, 22527, -7624
-18.99, -65.59, -4978, -13936, 3918 , 3413, 21904, -7787
-17.39, -66.46, -4580, -14056, 4078 , 2710, 21163, -7901
-15.99, -67.80, -4234, -14232, 3990 , 1698, 20464, -7989
-14.42, -69.75, -3814, -14376, 3698 , 752, 19656, -7942
-12.77, -71.83, -3396, -14600, 3396 , -385, 19065, -7777
-12.13, -73.33, -3242, -14790, 3032 , -1280, 18511, -7509
-12.12, -73.94, -3286, -15046, 2838 , -2265, 18235, -7091
-12.46, -74.29, -3430, -15312, 2622 , -3022, 18116, -6671
-13.38, -74.21, -3688, -15338, 2304 , -3660, 18025, -6172
-13.22, -75.47, -3636, -15392, 1668 , -4135, 17918, -5762
-11.75, -77.40, -3222, -15442, 1272 , -4270, 17872, -5326
-9.91, -79.02, -2718, -15512, 1320 , -4244, 17718, -5023
-7.74, -79.83, -2134, -15606, 1828 , -4058, 17088, -4826
-5.57, -80.30, -1562, -15866, 2232 , -3827, 16377, -4757
-3.19, -80.35, -900, -15962, 2574 , -3555, 15784, -4728
-0.76, -79.91, -216, -16060, 2862 , -3297, 15822, -4705
0.63, -79.07, 182, -16276, 3150 , -3083, 16357, -4716
2.11, -78.45, 612, -16300, 3286 , -3070, 17206, -4691
3.72, -78.44, 1082, -16336, 3174 , -3326, 17824, -4618
5.21, -79.70, 1510, -16352, 2572 , -3694, 18293, -4489
5.37, -82.17, 1554, -16444, 1660 , -4103, 18467, -4304
3.96, -84.95, 1148, -16574, 928 , -4500, 18567, -4194
2.02, -87.76, 590, -16700, 312 , -4729, 18528, -4080
-1.44, -88.39, -414, -16500, 234 , -4905, 18280, -4078
-4.00, -85.73, -1128, -16124, 456 , -5137, 18074, -4214
-5.55, -83.01, -1536, -15766, 1194 , -5443, 18194, -4351
-6.17, -80.59, -1724, -15832, 1992 , -5977, 18396, -4560
-7.24, -79.02, -2086, -16260, 2382 , -6421, 17831, -4750
-9.52, -77.45, -2814, -16620, 2422 , -6766, 16691, -5016
-10.04, -77.69, -2998, -16802, 2134 , -7148, 15973, -5153
-9.06, -79.56, -2666, -16664, 1550 , -7445, 16085, -5067
-7.02, -81.81, -2044, -16564, 1250 , -7588, 16417, -4571
-5.34, -81.20, -1632, -17324, 2146 , -7712, 15847, -3800
-6.90, -77.77, -2350, -19132, 3434 , -7997, 13641, -2704
-12.22, -74.49, -4784, -21794, 3724 , -8533, 9810, -1864
-21.61, -67.94, -9452, -23790, 1974 , -9307, 6968, -1272
-29.34, -60.70, -14152, -25192, -334 , -10072, 5231, -1227
-35.43, -53.94, -18030, -25144, -3296 , -9709, 3406, -1417
-38.06, -50.72, -18182, -22832, -4342 , -7219, 417, -1651
-36.42, -52.55, -14694, -19650, -3316 , -3973, -4428, -1317
-22.08, -67.12, -6854, -16806, -1864 , -531, -6035, -186
0.48, -87.13, 122, -14516, -728 , 1528, -3044, 1111
22.08, -67.43, 5386, -13232, 1158 , 2591, 456, 2322
32.28, -54.62, 8274, -12632, 3490 , 2913, 1851, 3049
29.72, -51.81, 7902, -12530, 5908 , 2441, 1245, 2681
19.44, -56.51, 5032, -12608, 6666 , 1317, 417, 1460
11.89, -66.69, 2930, -13060, 4816 , -347, 189, 798
-0.78, -85.12, -204, -14942, 1270 , -1426, 2339, 129
-12.40, -76.48, -3412, -15460, -1504 , -2300, 5407, -444
-22.57, -65.05, -6724, -15886, -3092 , -2802, 7140, -842
-26.94, -60.75, -8638, -16636, -3518 , -2940, 6959, -1085
-25.45, -62.07, -8530, -17544, -3736 , -2721, 4159, -852
