Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
1.21,-86.87,346,-16414,842,11759,-630,10617
0.05,-85.54,14,-16182,1274,11543,-763,10292
-0.72,-84.42,-202,-15942,1556,11200,-1081,9947
-1.92,-83.49,-538,-15922,1748,10724,-1330,9525
-3.86,-82.99,-1082,-15958,1650,10054,-1385,9020
-5.03,-83.53,-1406,-15934,1154,9412,-1236,8582
-5.86,-82.73,-1652,-16062,1232,8704,-1068,8108
-7.3,-80.57,-2072,-16096,1710,7735,-939,7505
-7.88,-78.7,-2272,-16260,2338,6797,-1020,6966
-7.99,-76.86,-2318,-16236,3012,5797,-1045,6401
-8.22,-76.51,-2368,-16112,3068,4655,-1099,5969
-7.4,-77.38,-2104,-15940,2896,3802,-1027,5596
-5.81,-79.55,-1610,-15646,2408,3130,-841,5239
-5.26,-80.9,-1438,-15486,2036,2523,-626,4958
-4.38,-82.03,-1192,-15450,1820,2091,-502,4751
-3.44,-82.32,-922,-15240,1850,1729,-459,4600
-4.55,-81.69,-1218,-15206,1872,1263,-458,4449
-6.17,-80.76,-1652,-15180,1852,924,-590,4302
-7.51,-79.64,-2006,-15102,1914,611,-908,4147
-7.91,-79.04,-2106,-15032,2024,328,-1313,3958
-8.44,-78.04,-2252,-15020,2262,77,-1695,3747
-8.6,-77.73,-2282,-14924,2322,-123,-1902,3542
-9.05,-77.47,-2412,-14968,2306,-294,-2011,3320
-8.1,-77.76,-2170,-15054,2456,-469,-2174,3173
-7.76,-77.13,-2072,-14966,2734,-604,-2499,2996
-7.03,-77.57,-1872,-14934,2720,-720,-2743,2802
-6.66,-77.73,-1766,-14880,2726,-765,-2869,2637
-6.85,-78.05,-1834,-15056,2620,-787,-2884,2467
-6.75,-77.66,-1786,-14854,2726,-776,-2914,2258
-6.35,-76.6,-1654,-14562,3062,-801,-2914,2089
-7.1,-75.17,-1844,-14434,3360,-865,-3002,1916
-7.95,-74,-2062,-14340,3568,-987,-3090,1684
-7.99,-74.2,-2084,-14424,3522,-1150,-2986,1466
-8.62,-74.92,-2260,-14572,3224,-1128,-2860,1232
-9.02,-75.3,-2354,-14532,3012,-1028,-2693,955
-10.21,-74.27,-2680,-14552,3114,-860,-2601,703
-11.32,-73.31,-2966,-14472,3182,-740,-2721,420
-12.46,-71.94,-3242,-14290,3360,-695,-2785,43
-13.78,-70.8,-3592,-14248,3436,-760,-2823,-297
-14.33,-70.47,-3746,-14264,3416,-847,-2948,-617
-15.2,-70.33,-3988,-14330,3232,-894,-3015,-945
-15.53,-70.44,-4060,-14290,3064,-905,-3064,-1116
-15.61,-70.59,-4088,-14330,2982,-827,-2953,-1268
-15.65,-70.19,-4102,-14308,3138,-739,-2971,-1445
-14.61,-70.66,-3788,-14178,3242,-668,-3186,-1591
-13.18,-70.43,-3358,-13880,3628,-655,-3478,-1758
-16.68,-66.67,-4294,-13740,4096,-696,-4171,-1978
-17.64,-64.79,-4502,-13448,4464,-830,-5307,-2172
-16.84,-64.86,-4236,-13240,4560,-1028,-6004,-2442
-15.64,-65.54,-3904,-13182,4562,-1238,-6363,-2700
-15.39,-65.56,-3842,-13184,4610,-1410,-6575,-2960
-14.96,-65.37,-3764,-13260,4786,-1688,-6480,-3257
-13.74,-66.11,-3508,-13512,4860,-1985,-6081,-3468
-14.29,-65.58,-3646,-13454,4914,-2371,-5720,-3581
-14.62,-65.72,-3790,-13688,4886,-2715,-5159,-3686
-15.01,-65.11,-3932,-13776,5052,-3071,-4666,-3796
-15.96,-64.55,-4250,-13964,5120,-3545,-4137,-3902
-17.13,-64.51,-4644,-14236,4964,-3978,-3713,-4045
-17.61,-65.31,-4904,-14732,4688,-4378,-3312,-4201
-16.59,-67.37,-4712,-15238,4278,-4605,-2795,-4300
-16.14,-68.79,-4720,-15836,3954,-4770,-2267,-4341
-15.69,-70.78,-4644,-16216,3242,-4738,-1803,-4300
-15.38,-71.68,-4644,-16632,2980,-4474,-1555,-4176
-14.87,-72.22,-4600,-17074,2992,-4081,-1522,-4012
-14.83,-72.17,-4696,-17466,3108,-3565,-1612,-3739
-14.87,-72.15,-4770,-17696,3140,-3125,-1892,-3440
-14.52,-72.43,-4670,-17768,3160,-2736,-2139,-3019
-13.98,-73.23,-4466,-17704,2942,-2364,-2315,-2619
-13.51,-73.02,-4258,-17442,3218,-2134,-2569,-2228
-13.39,-72.03,-4126,-16952,3652,-2057,-2857,-1772
-13.68,-71.11,-4058,-16236,3812,-2124,-3058,-1460
-13.68,-69.86,-3966,-15750,4216,-2396,-3056,-1251
-13,-69.45,-3626,-15096,4358,-2797,-2974,-1182
-12.02,-69.18,-3268,-14674,4534,-3455,-2776,-1188
-11.28,-69.27,-2994,-14318,4528,-4160,-2577,-1293
-9.73,-70.26,-2574,-14344,4470,-4940,-2322,-1572
-7.25,-73.1,-1916,-14534,3990,-5988,-1866,-1907
-3.29,-76.96,-866,-14716,3308,-7045,-901,-2299
1.2,-79.58,322,-15080,2766,-8172,-9,-2768
4.97,-79.69,1376,-15638,2504,-9295,502,-3123
6.01,-80.45,1746,-16462,2164,-9935,457,-3371
5.16,-83.43,1590,-17576,1272,-10061,36,-3468
3.4,-86.54,1140,-19178,276,-9299,-599,-3370
1.99,-87.07,736,-21146,-814,-7782,-1451,-3080
0.81,-86.75,318,-22512,-1256,-5647,-2314,-2637
-0.65,-89.4,-262,-23090,-4,-3386,-2808,-2163
-1.34,-83.75,-518,-22110,2382,-1362,-3170,-1857
0.95,-77.22,352,-20624,4680,-476,-2595,-1487
3.21,-74.02,1148,-19712,5542,-238,-1227,-1200
5.19,-73.82,1820,-19332,5322,-106,460,-1012
5.77,-75.75,2036,-19646,4570,224,2083,-966
7.03,-77.67,2488,-19864,3574,722,3685,-902
8.35,-78.89,2884,-19496,2542,1132,4831,-751
8.71,-79.57,2838,-18438,1888,1235,5636,-351
6.44,-82.06,1892,-16710,1380,699,6261,97
2.83,-87.18,758,-15322,-120,-669,6741,500
-1.54,-81.06,-384,-14150,-2204,-2560,7142,832
-5.29,-70.26,-1330,-13586,-4700,-4752,7334,1028
-7.65,-63.55,-1980,-13318,-6332,-6265,6816,971
-7.21,-60.96,-1944,-13550,-7278,-7397,6044,759
-4.85,-61.5,-1360,-14150,-7572,-7893,5378,323
-3.64,-65.37,-1064,-15240,-6918,-7708,4881,-65
