Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-16.35, -57.97, -4500, -13554, 7200 , -5260, -2487, -4344
-15.66, -58.02, -4464, -14028, 7548 , -5368, -2686, -3965
-15.12, -58.83, -4456, -14616, 7650 , -5546, -2679, -3389
-15.02, -59.82, -4522, -15090, 7532 , -5701, -2489, -2867
-15.21, -61.96, -4650, -15646, 6928 , -5817, -2296, -2256
-14.40, -64.30, -4504, -16318, 6448 , -5759, -2068, -1716
-12.97, -66.86, -4120, -16880, 5936 , -5575, -1893, -1049
-11.32, -68.10, -3676, -17374, 5952 , -5376, -1728, -428
-9.83, -68.46, -3240, -17658, 6186 , -5132, -1700, 314
-9.70, -68.14, -3224, -17768, 6370 , -4796, -1649, 932
-10.66, -66.78, -3562, -17694, 6718 , -4491, -1450, 1511
-13.35, -64.50, -4482, -17526, 7072 , -4181, -1295, 1974
-16.07, -61.67, -5406, -17190, 7540 , -3797, -1227, 2165
-17.73, -58.89, -5944, -16712, 8164 , -3484, -1133, 2187
-19.92, -56.07, -6494, -15818, 8446 , -3186, -946, 1956
-21.95, -53.85, -6930, -14970, 8472 , -3043, -651, 1456
-22.53, -53.02, -6734, -14040, 8166 , -3041, -499, 701
-21.89, -53.02, -6320, -13542, 8014 , -3096, -389, -31
-19.01, -54.52, -5868, -14670, 8668 , -3326, -82, -824
-16.51, -59.83, -5756, -17512, 8412 , -3898, 713, -1752
-13.12, -67.97, -4978, -20336, 6570 , -4941, 1721, -2981
-6.56, -74.32, -2646, -22308, 5694 , -5875, 2359, -3908
2.79, -73.82, 1168, -23058, 6602 , -7104, 1952, -4449
8.84, -73.30, 3726, -23234, 5912 , -8117, 1218, -4321
11.27, -76.15, 4630, -23010, 3308 , -8757, 631, -3703
8.57, -81.10, 3398, -22534, 1016 , -8696, 229, -2894
1.42, -88.29, 542, -21862, -394 , -7769, -1014, -2508
-6.87, -82.94, -2552, -21182, -670 , -5976, -2938, -2468
-12.73, -77.24, -4534, -20068, 478 , -3495, -4714, -2534
-14.27, -73.93, -4668, -18198, 2412 , -1920, -4841, -2482
-12.04, -71.38, -3584, -16284, 4168 , -1246, -2773, -2224
-8.55, -70.43, -2224, -14092, 4500 , -1419, 652, -1966
-1.98, -73.71, -460, -12768, 3712 , -1871, 5122, -1694
5.62, -74.59, 1250, -12306, 3162 , -2425, 8433, -1440
8.88, -76.04, 1972, -12398, 2380 , -2887, 10643, -1372
9.85, -77.29, 2190, -12488, 1784 , -3240, 11246, -1564
8.43, -80.77, 1876, -12640, 860 , -3499, 10088, -2130
6.28, -83.76, 1418, -12890, -36 , -3539, 7371, -2732
2.58, -86.11, 602, -13360, -694 , -3475, 4755, -3522
-1.98, -87.01, -482, -13968, -562 , -3486, 2519, -4082
-7.54, -82.49, -1940, -14662, -122 , -3685, 855, -4553
-12.24, -77.69, -3292, -15176, 448 , -4126, -352, -4898
-15.56, -74.46, -4324, -15532, 230 , -4739, -719, -5133
-15.93, -73.73, -4574, -15998, -992 , -5102, -538, -5110
-14.73, -72.92, -4350, -16360, -2540 , -5158, -356, -4875
-11.12, -74.07, -3384, -16876, -3444 , -4776, -414, -4395
-7.34, -75.83, -2262, -17166, -3712 , -4305, -666, -3843
-4.29, -79.65, -1302, -17146, -2862 , -3921, -1009, -3184
-3.35, -84.12, -990, -16848, -1442 , -3738, -1507, -2762
-3.03, -86.48, -862, -16276, 534 , -3914, -1961, -2512
-2.30, -82.05, -632, -15600, 2098 , -4402, -2038, -2322
-1.67, -79.58, -442, -14966, 2728 , -5249, -1706, -2329
-0.60, -79.31, -156, -14708, 2784 , -6043, -878, -2364
1.33, -80.93, 346, -14744, 2338 , -6773, -81, -2454
3.64, -82.87, 958, -14994, 1626 , -7370, 725, -2496
5.35, -83.65, 1434, -15302, 940 , -7666, 1549, -2447
5.90, -84.10, 1612, -15602, 196 , -7639, 2370, -2389
